ID;edad;trabajo;estado_civil;educacion;deuda;saldo;vivienda;prestamo;tipo_contacto;duracion;fecha_contacto;campaign;tiempo_transcurrido;contactos_anteriores;resultado_campanas_anteriores;target
34955;53;management;casado;universitarios;no;618;no;no;movil;73;11-aug-2021;2;-1;0;;no
34956;52;self-employed;divorciado;secundaria/superiores;no;385;no;si;movil;96;26-aug-2021;4;-1;0;;no
34957;44;blue-collar;casado;priamaria;no;658;si;no;fijo;236;24-jul-2021;2;-1;0;;no
34958;30;blue-collar;casado;secundaria/superiores;no;-28;si;no;movil;284;18-may-2021;2;371;1;sin_exito;no
34959;22;blue-collar;soltero;secundaria/superiores;no;0;si;no;;179;5-may-2021;2;-1;0;;no
34960;37;self-employed;casado;universitarios;no;11387;no;no;movil;153;14-jan-2021;1;225;2;otro;no
34961;39;management;casado;priamaria;no;3760;no;si;movil;262;17-jul-2021;1;-1;0;;no
34962;38;technician;casado;secundaria/superiores;no;525;si;si;fijo;15;18-may-2021;7;178;1;otro;no
34963;28;blue-collar;casado;secundaria/superiores;no;1137;no;no;movil;129;6-feb-2021;4;211;3;otro;no
34964;32;technician;casado;universitarios;no;4654;si;si;movil;134;15-jul-2021;2;-1;0;;no
34965;31;technician;soltero;universitarios;no;696;no;si;movil;184;11-jul-2021;2;-1;0;;no
34966;28;technician;soltero;secundaria/superiores;no;525;no;no;movil;176;3-feb-2021;2;-1;0;;no
34967;25;services;soltero;secundaria/superiores;no;556;si;si;;361;4-jun-2021;1;-1;0;;no
34968;51;management;casado;universitarios;si;0;no;si;movil;204;29-jul-2021;6;-1;0;;no
34969;36;management;casado;universitarios;no;348;no;si;movil;307;22-jul-2021;1;-1;0;;no
34970;32;management;soltero;universitarios;no;258;si;no;movil;131;29-aug-2021;4;-1;0;;no
34971;37;technician;soltero;universitarios;no;197;no;no;movil;234;13-may-2021;1;87;3;exito;si
34972;34;entrepreneur;soltero;universitarios;no;2945;si;no;movil;266;17-apr-2021;1;-1;0;;no
34973;55;blue-collar;divorciado;priamaria;no;410;no;si;movil;221;11-jul-2021;2;-1;0;;no
34974;54;management;casado;universitarios;no;0;no;no;movil;214;19-nov-2021;3;-1;0;;no
34975;33;housemaid;casado;secundaria/superiores;no;8;si;no;movil;425;14-aug-2021;4;-1;0;;no
34976;30;management;casado;universitarios;no;1235;no;no;movil;119;28-jan-2021;2;-1;0;;no
34977;53;technician;divorciado;;no;629;si;no;movil;298;8-may-2021;1;-1;0;;no
34978;33;services;casado;universitarios;no;570;no;no;movil;70;25-may-2021;1;-1;0;;no
34979;44;housemaid;casado;secundaria/superiores;no;122;no;no;movil;68;28-jan-2021;2;-1;0;;no
34980;35;blue-collar;casado;secundaria/superiores;no;0;si;si;movil;113;21-nov-2021;1;-1;0;;no
34981;42;technician;casado;secundaria/superiores;no;-470;si;si;movil;185;23-jul-2021;10;-1;0;;no
34982;46;management;soltero;universitarios;si;-344;no;no;movil;142;8-aug-2021;4;-1;0;;no
34983;36;management;divorciado;universitarios;si;36;no;no;movil;836;6-aug-2021;4;-1;0;;si
34984;34;admin.;divorciado;secundaria/superiores;no;183;no;si;;88;4-jul-2021;1;-1;0;;no
34985;36;admin.;soltero;secundaria/superiores;no;191;si;no;movil;18;25-jul-2021;7;-1;0;;no
34986;40;unemployed;soltero;secundaria/superiores;no;356;si;no;movil;225;4-may-2021;2;339;2;sin_exito;no
34987;28;blue-collar;casado;priamaria;no;-196;no;no;movil;209;7-jul-2021;1;-1;0;;no
34988;26;blue-collar;casado;secundaria/superiores;no;145;no;no;movil;309;29-jan-2021;2;-1;0;;no
34989;48;admin.;casado;secundaria/superiores;no;113;si;si;movil;532;9-jul-2021;1;-1;0;;no
34990;37;management;soltero;universitarios;no;102;si;no;movil;445;6-may-2021;1;258;2;sin_exito;si
34991;27;student;soltero;secundaria/superiores;no;538;no;no;movil;170;18-dec-2021;4;197;2;exito;si
34992;26;blue-collar;soltero;secundaria/superiores;no;0;si;no;movil;148;28-jan-2021;2;258;2;sin_exito;no
34993;38;management;casado;universitarios;no;676;no;no;movil;59;15-may-2021;3;-1;0;;no
34994;50;services;casado;secundaria/superiores;no;-197;si;no;movil;125;16-apr-2021;2;-1;0;;no
34995;31;blue-collar;casado;secundaria/superiores;no;1664;si;no;movil;158;20-apr-2021;1;182;1;exito;no
34996;40;management;casado;priamaria;no;472;si;no;;85;30-may-2021;2;-1;0;;no
34997;41;management;casado;universitarios;no;51;no;no;movil;140;25-aug-2021;8;-1;0;;no
34998;40;management;casado;universitarios;no;-7;no;si;fijo;697;25-jul-2021;1;-1;0;;no
34999;35;blue-collar;casado;priamaria;no;3468;si;no;;72;21-may-2021;3;-1;0;;no
35000;60;management;casado;universitarios;no;11;no;no;;802;18-jun-2021;3;-1;0;;no
35001;34;management;soltero;priamaria;no;212;no;no;;88;27-may-2021;1;-1;0;;no
35002;36;technician;casado;secundaria/superiores;no;2474;si;no;movil;107;12-aug-2021;1;-1;0;;no
35003;44;services;casado;secundaria/superiores;no;-289;no;si;movil;487;20-nov-2021;1;118;1;otro;no
35004;38;admin.;divorciado;secundaria/superiores;no;198;si;no;;431;26-may-2021;2;-1;0;;si
35005;43;management;casado;universitarios;no;-194;no;no;movil;57;4-feb-2021;1;-1;0;;no
35006;33;services;casado;secundaria/superiores;no;847;si;no;;127;2-jun-2021;1;-1;0;;no
35007;50;blue-collar;casado;secundaria/superiores;no;1985;si;no;;464;2-jun-2021;2;-1;0;;no
35008;75;retired;divorciado;priamaria;no;852;no;no;movil;228;16-sep-2021;1;185;1;sin_exito;no
35009;49;blue-collar;casado;priamaria;no;816;si;no;movil;76;17-apr-2021;1;260;7;sin_exito;no
35010;27;management;soltero;universitarios;no;1;si;no;movil;764;30-jul-2021;4;-1;0;;si
35011;35;blue-collar;casado;priamaria;no;2281;si;no;movil;126;18-may-2021;2;362;1;otro;no
35012;25;blue-collar;casado;secundaria/superiores;no;-7;si;no;;365;5-may-2021;1;-1;0;;no
35013;33;unemployed;divorciado;secundaria/superiores;no;1005;si;no;fijo;175;10-nov-2021;1;174;2;sin_exito;no
35014;34;blue-collar;casado;secundaria/superiores;no;2447;si;no;movil;330;14-may-2021;2;-1;0;;no
35015;51;management;casado;universitarios;no;3045;no;si;;208;20-jun-2021;2;-1;0;;no
35016;44;technician;soltero;secundaria/superiores;no;3438;si;no;fijo;68;30-jul-2021;2;-1;0;;no
35017;35;housemaid;divorciado;priamaria;no;1465;no;no;;40;20-jun-2021;1;-1;0;;no
35018;52;technician;casado;;no;9687;si;no;;936;29-may-2021;1;-1;0;;no
35019;28;blue-collar;casado;secundaria/superiores;no;0;si;no;;548;27-may-2021;1;-1;0;;no
35020;32;services;casado;secundaria/superiores;no;356;si;no;movil;56;29-jan-2021;2;223;5;sin_exito;no
35021;51;management;casado;secundaria/superiores;no;2632;no;no;;137;30-may-2021;1;-1;0;;no
35022;42;unemployed;soltero;secundaria/superiores;no;139;si;no;movil;148;5-feb-2021;2;-1;0;;no
35023;36;management;soltero;universitarios;no;0;no;no;movil;134;27-aug-2021;2;-1;0;;no
35024;45;management;casado;universitarios;no;0;no;no;movil;102;11-aug-2021;4;-1;0;;no
35025;38;services;divorciado;secundaria/superiores;no;6182;si;no;movil;484;14-may-2021;3;177;1;otro;no
35026;34;services;soltero;secundaria/superiores;no;-30;no;no;movil;1360;21-jul-2021;3;-1;0;;si
35027;30;self-employed;soltero;secundaria/superiores;no;1031;no;no;;7;20-oct-2021;1;-1;0;;no
35028;33;technician;casado;secundaria/superiores;no;668;si;si;movil;771;13-may-2021;2;173;4;otro;no
35029;31;unemployed;soltero;secundaria/superiores;no;2066;no;si;movil;162;21-aug-2021;2;-1;0;;no
35030;34;technician;casado;secundaria/superiores;no;272;si;no;movil;287;4-feb-2021;1;201;2;sin_exito;no
35031;35;technician;casado;secundaria/superiores;si;-29;si;si;;208;21-may-2021;3;-1;0;;no
35032;38;technician;casado;secundaria/superiores;no;-104;no;no;movil;13;28-aug-2021;17;-1;0;;no
35033;56;management;casado;priamaria;no;17;si;no;movil;123;15-jul-2021;4;-1;0;;no
35034;39;admin.;soltero;secundaria/superiores;no;6512;no;no;;16;20-jun-2021;6;-1;0;;no
35035;41;services;casado;secundaria/superiores;no;108;si;si;;83;13-may-2021;7;-1;0;;no
35036;36;blue-collar;soltero;universitarios;no;3649;si;no;movil;399;20-nov-2021;2;156;2;sin_exito;no
35037;48;management;casado;universitarios;no;717;no;no;fijo;139;29-jul-2021;2;-1;0;;no
35038;31;management;soltero;secundaria/superiores;no;453;si;no;;384;9-may-2021;2;-1;0;;no
35039;29;management;soltero;universitarios;no;1273;si;no;movil;44;15-may-2021;9;-1;0;;no
35040;48;blue-collar;casado;;no;2499;no;no;movil;429;28-aug-2021;3;-1;0;;no
35041;38;management;soltero;universitarios;no;1637;si;no;movil;150;20-apr-2021;2;-1;0;;no
35042;42;blue-collar;casado;secundaria/superiores;no;698;no;no;;729;5-jun-2021;2;-1;0;;no
35043;49;blue-collar;divorciado;priamaria;no;1280;no;si;movil;144;12-aug-2021;2;-1;0;;no
35044;40;management;casado;universitarios;no;0;no;no;movil;131;6-aug-2021;2;98;6;exito;si
35045;53;technician;casado;secundaria/superiores;no;1357;no;no;movil;146;28-jan-2021;1;-1;0;;no
35046;80;retired;casado;priamaria;no;2994;no;no;movil;320;6-aug-2021;1;-1;0;;no
35047;30;blue-collar;soltero;secundaria/superiores;no;196;si;no;;91;29-may-2021;7;-1;0;;no
35048;46;technician;casado;secundaria/superiores;no;388;no;no;movil;6;4-feb-2021;9;7;1;otro;no
35049;45;self-employed;casado;secundaria/superiores;no;1051;no;no;movil;96;4-aug-2021;1;-1;0;;no
35050;35;technician;soltero;universitarios;no;756;si;no;;14;16-jun-2021;14;-1;0;;no
35051;30;blue-collar;soltero;secundaria/superiores;no;178;si;no;;747;20-may-2021;5;-1;0;;no
35052;36;admin.;soltero;secundaria/superiores;no;1414;si;no;movil;244;16-apr-2021;1;-1;0;;no
35053;43;unemployed;divorciado;secundaria/superiores;no;700;si;no;;259;27-may-2021;1;-1;0;;no
35054;44;management;casado;universitarios;no;3665;no;no;movil;325;17-mar-2021;1;-1;0;;no
35055;45;blue-collar;casado;secundaria/superiores;no;61;si;si;;208;23-may-2021;1;-1;0;;no
35056;33;technician;casado;universitarios;no;-482;si;no;movil;90;29-jul-2021;3;-1;0;;no
35057;32;services;soltero;secundaria/superiores;no;-1139;si;no;movil;201;7-jul-2021;1;-1;0;;no
35058;32;services;soltero;universitarios;no;945;no;no;movil;531;20-nov-2021;1;-1;0;;si
35059;48;technician;casado;secundaria/superiores;no;0;si;no;movil;123;28-jan-2021;1;204;1;sin_exito;no
35060;27;housemaid;soltero;secundaria/superiores;si;-319;no;si;movil;89;30-jul-2021;2;-1;0;;no
35061;41;entrepreneur;casado;universitarios;no;121;si;no;movil;456;5-may-2021;1;287;1;sin_exito;no
35062;30;blue-collar;casado;secundaria/superiores;no;1664;si;no;fijo;2016;20-oct-2021;1;-1;0;;si
35063;31;services;soltero;universitarios;no;1626;no;no;;15;31-jul-2021;1;-1;0;;no
35064;30;admin.;soltero;secundaria/superiores;no;2802;no;si;fijo;285;18-nov-2021;2;137;2;sin_exito;no
35065;48;blue-collar;casado;secundaria/superiores;no;1143;si;no;movil;264;17-apr-2021;1;317;1;sin_exito;no
35066;45;blue-collar;casado;secundaria/superiores;no;1678;si;no;;187;18-nov-2021;1;154;1;sin_exito;no
35067;32;management;casado;secundaria/superiores;no;251;no;no;movil;272;25-aug-2021;6;-1;0;;no
35068;30;management;soltero;secundaria/superiores;no;2143;si;si;movil;514;18-aug-2021;10;-1;0;;no
35069;39;self-employed;soltero;universitarios;no;0;no;no;;13;16-jun-2021;1;-1;0;;no
35070;74;retired;casado;priamaria;no;2894;no;no;fijo;97;1-sep-2021;5;204;2;otro;no
35071;30;management;soltero;universitarios;no;7788;no;no;movil;391;6-aug-2021;4;-1;0;;no
35072;37;technician;casado;secundaria/superiores;no;332;si;no;movil;342;19-nov-2021;2;-1;0;;no
35073;40;services;casado;secundaria/superiores;no;-116;si;no;;176;29-may-2021;3;-1;0;;no
35074;57;services;soltero;priamaria;no;3777;si;no;fijo;65;13-may-2021;2;-1;0;;no
35075;52;retired;casado;secundaria/superiores;no;5057;no;no;movil;104;17-nov-2021;1;-1;0;;no
35076;57;services;casado;priamaria;no;1896;no;no;movil;248;29-jul-2021;4;-1;0;;no
35077;39;blue-collar;soltero;priamaria;no;0;si;si;movil;1975;13-may-2021;5;-1;0;;si
35078;50;technician;casado;secundaria/superiores;no;103;si;no;movil;109;3-feb-2021;4;267;6;sin_exito;no
35079;42;services;divorciado;secundaria/superiores;no;241;si;no;;405;19-jun-2021;2;-1;0;;no
35080;38;management;casado;priamaria;no;1365;si;no;;224;5-jun-2021;1;-1;0;;no
35081;33;management;casado;universitarios;no;287;si;no;movil;199;15-may-2021;2;274;3;otro;no
35082;55;management;casado;priamaria;no;1446;no;no;;135;17-jun-2021;1;-1;0;;no
35083;35;management;soltero;secundaria/superiores;no;73;si;no;;79;28-may-2021;2;-1;0;;no
35084;54;blue-collar;casado;secundaria/superiores;no;1070;no;no;movil;373;18-nov-2021;4;-1;0;;no
35085;46;self-employed;casado;universitarios;no;917;no;no;movil;389;9-jul-2021;5;-1;0;;no
35086;36;management;casado;secundaria/superiores;no;873;si;no;;210;21-may-2021;1;-1;0;;no
35087;49;admin.;soltero;secundaria/superiores;no;827;si;no;movil;61;30-jan-2021;1;-1;0;;no
35088;30;blue-collar;casado;secundaria/superiores;no;171;si;no;;230;2-jun-2021;4;-1;0;;no
35089;35;self-employed;casado;universitarios;no;844;si;no;;60;8-may-2021;1;-1;0;;no
35090;29;admin.;soltero;secundaria/superiores;no;1450;si;no;;195;28-may-2021;1;-1;0;;no
35091;29;blue-collar;casado;;no;356;si;no;;169;4-jun-2021;2;-1;0;;no
35092;37;blue-collar;casado;secundaria/superiores;no;421;no;si;;381;30-may-2021;2;-1;0;;no
35093;32;blue-collar;casado;priamaria;no;1504;si;no;movil;131;17-apr-2021;2;-1;0;;no
35094;53;management;divorciado;universitarios;no;0;no;no;;44;9-may-2021;2;-1;0;;no
35095;30;technician;soltero;secundaria/superiores;no;1532;no;no;movil;447;23-sep-2021;1;489;6;sin_exito;no
35096;33;blue-collar;soltero;priamaria;no;0;no;no;fijo;83;9-jul-2021;1;-1;0;;no
35097;41;technician;casado;secundaria/superiores;no;10438;si;no;fijo;141;15-jul-2021;4;-1;0;;no
35098;28;management;soltero;universitarios;no;1;no;no;movil;86;24-jul-2021;11;-1;0;;no
35099;43;blue-collar;casado;secundaria/superiores;no;171;si;no;movil;96;13-may-2021;1;364;1;sin_exito;no
35100;41;technician;casado;secundaria/superiores;no;102;si;si;;387;14-may-2021;9;-1;0;;no
35101;44;technician;soltero;universitarios;no;166;si;no;;267;13-may-2021;3;-1;0;;no
35102;44;admin.;casado;secundaria/superiores;no;-314;no;no;movil;144;18-may-2021;3;-1;0;;no
35103;41;management;casado;universitarios;no;1204;si;si;movil;310;13-may-2021;2;-1;0;;no
35104;44;unemployed;casado;secundaria/superiores;no;0;no;no;movil;175;21-nov-2021;4;-1;0;;no
35105;31;management;casado;universitarios;no;537;si;no;movil;216;18-aug-2021;1;-1;0;;si
35106;36;technician;casado;secundaria/superiores;no;1975;no;no;movil;835;18-jul-2021;1;-1;0;;no
35107;43;admin.;divorciado;secundaria/superiores;no;15511;si;no;;484;2-jun-2021;1;-1;0;;no
35108;38;blue-collar;casado;secundaria/superiores;no;861;si;no;movil;565;11-may-2021;2;-1;0;;no
35109;28;management;soltero;universitarios;no;385;no;si;movil;79;9-feb-2021;4;193;7;sin_exito;no
35110;45;services;soltero;secundaria/superiores;no;-139;si;no;;663;9-may-2021;3;-1;0;;no
35111;28;technician;soltero;secundaria/superiores;no;981;si;no;movil;225;24-jul-2021;1;-1;0;;no
35112;38;unemployed;soltero;secundaria/superiores;no;7159;no;no;fijo;285;30-jul-2021;2;-1;0;;no
35113;30;services;casado;priamaria;no;1015;si;no;movil;11;30-jul-2021;8;-1;0;;no
35114;28;management;soltero;universitarios;no;6791;no;no;fijo;361;9-aug-2021;1;46;35;sin_exito;no
35115;35;technician;casado;secundaria/superiores;no;0;si;no;movil;644;19-nov-2021;4;-1;0;;si
35116;40;admin.;casado;secundaria/superiores;si;94;no;no;movil;117;29-jul-2021;2;-1;0;;no
35117;31;technician;soltero;universitarios;no;50;no;no;movil;794;21-aug-2021;1;-1;0;;no
35118;30;admin.;soltero;secundaria/superiores;no;-548;si;si;movil;70;28-jul-2021;2;-1;0;;no
35119;51;management;soltero;universitarios;si;-55;si;no;movil;119;18-aug-2021;6;-1;0;;no
35120;60;management;soltero;universitarios;no;2190;no;no;movil;601;11-aug-2021;2;-1;0;;no
35121;41;technician;divorciado;secundaria/superiores;no;195;no;no;movil;260;28-aug-2021;1;-1;0;;no
35122;41;technician;casado;secundaria/superiores;no;187;no;no;movil;387;8-aug-2021;2;-1;0;;no
35123;48;management;casado;secundaria/superiores;no;2294;si;no;;251;26-may-2021;11;-1;0;;no
35124;45;management;casado;universitarios;no;668;no;si;movil;391;17-jul-2021;2;-1;0;;no
35125;40;technician;soltero;secundaria/superiores;no;398;si;no;movil;642;15-may-2021;1;-1;0;;no
35126;57;retired;casado;priamaria;no;0;no;no;movil;147;5-aug-2021;2;-1;0;;no
35127;24;student;soltero;secundaria/superiores;no;867;no;no;movil;135;2-aug-2021;7;108;8;otro;no
35128;29;unemployed;soltero;secundaria/superiores;no;2424;no;no;movil;93;6-feb-2021;1;-1;0;;no
35129;51;blue-collar;casado;priamaria;no;480;si;no;movil;189;12-may-2021;1;326;5;sin_exito;no
35130;36;self-employed;casado;universitarios;no;16430;si;no;movil;234;19-nov-2021;1;166;3;sin_exito;no
35131;32;technician;soltero;universitarios;no;539;si;si;;281;23-may-2021;2;-1;0;;no
35132;54;technician;casado;secundaria/superiores;no;6;si;no;movil;109;7-may-2021;1;367;1;sin_exito;no
35133;29;services;divorciado;secundaria/superiores;no;92;si;no;movil;240;7-may-2021;1;-1;0;;no
35134;31;blue-collar;soltero;secundaria/superiores;no;178;si;no;movil;415;15-may-2021;1;360;5;sin_exito;no
35135;39;entrepreneur;casado;;no;98;si;no;fijo;59;15-may-2021;3;367;1;otro;no
35136;70;retired;divorciado;priamaria;no;4531;no;no;movil;445;18-may-2021;1;-1;0;;no
35137;39;services;soltero;secundaria/superiores;no;471;no;no;;5;15-oct-2021;1;-1;0;;no
35138;33;self-employed;casado;universitarios;no;483;si;no;movil;280;3-feb-2021;2;-1;0;;no
35139;45;services;casado;secundaria/superiores;no;162;no;no;;166;6-jun-2021;4;-1;0;;no
35140;52;blue-collar;casado;priamaria;no;-133;no;no;;96;5-jun-2021;2;-1;0;;no
35141;35;blue-collar;casado;;no;245;si;no;movil;134;11-may-2021;2;370;1;sin_exito;no
35142;32;management;soltero;universitarios;no;2465;no;no;movil;414;13-aug-2021;1;-1;0;;si
35143;35;admin.;casado;universitarios;no;-272;no;si;movil;309;29-jan-2021;1;197;13;otro;no
35144;38;management;soltero;universitarios;no;2117;no;no;movil;81;14-aug-2021;2;-1;0;;no
35145;35;entrepreneur;casado;secundaria/superiores;si;204;si;no;;424;6-may-2021;2;-1;0;;no
35146;55;housemaid;casado;priamaria;no;0;no;no;;306;11-jun-2021;3;-1;0;;no
35147;44;services;divorciado;secundaria/superiores;no;7;si;si;;238;7-may-2021;3;-1;0;;no
35148;33;management;casado;universitarios;no;150;no;no;movil;151;21-aug-2021;2;-1;0;;no
35149;30;technician;soltero;universitarios;no;1323;si;no;movil;223;15-may-2021;1;-1;0;;no
35150;36;blue-collar;soltero;priamaria;no;79;no;no;;9;20-jun-2021;3;-1;0;;no
35151;46;admin.;casado;secundaria/superiores;no;31;si;si;fijo;302;28-jul-2021;2;-1;0;;no
35152;32;admin.;casado;secundaria/superiores;no;739;si;si;;153;28-may-2021;3;-1;0;;no
35153;30;blue-collar;casado;secundaria/superiores;no;294;si;si;;50;16-jun-2021;3;-1;0;;no
35154;40;management;casado;secundaria/superiores;no;408;si;no;;37;20-jun-2021;4;-1;0;;no
35155;36;blue-collar;casado;secundaria/superiores;no;139;si;no;;309;6-may-2021;2;-1;0;;no
35156;38;self-employed;casado;secundaria/superiores;no;30;no;no;;91;16-jun-2021;1;-1;0;;no
35157;27;blue-collar;casado;secundaria/superiores;no;1600;si;no;movil;603;4-feb-2021;2;259;1;sin_exito;no
35158;77;retired;casado;secundaria/superiores;no;9601;no;no;fijo;515;27-mar-2021;1;-1;0;;si
35159;35;technician;casado;secundaria/superiores;no;18;si;si;movil;62;14-may-2021;2;-1;0;;no
35160;45;unemployed;casado;secundaria/superiores;no;2468;si;no;movil;64;29-jul-2021;2;-1;0;;no
35161;27;self-employed;soltero;universitarios;no;168;no;no;movil;123;12-nov-2021;1;196;1;exito;si
35162;59;services;divorciado;secundaria/superiores;no;1;si;no;movil;602;28-jan-2021;1;253;5;otro;si
35163;31;management;soltero;universitarios;no;2016;no;no;movil;209;30-apr-2021;1;-1;0;;si
35164;29;technician;soltero;secundaria/superiores;no;5763;no;si;movil;271;5-jun-2021;2;92;2;exito;no
35165;42;services;casado;priamaria;no;2567;si;no;;401;19-may-2021;2;-1;0;;no
35166;57;unknown;divorciado;;no;4244;no;no;;626;18-jun-2021;5;-1;0;;no
35167;74;retired;divorciado;universitarios;no;3810;si;no;movil;492;17-may-2021;1;-1;0;;no
35168;24;student;casado;;no;146;no;no;movil;147;26-may-2021;1;40;1;sin_exito;no
35169;36;blue-collar;casado;priamaria;no;409;si;no;;81;11-jun-2021;3;-1;0;;no
35170;58;retired;casado;universitarios;no;-607;no;si;movil;145;28-jan-2021;1;-1;0;;no
35171;34;management;casado;universitarios;si;0;no;si;movil;18;21-nov-2021;9;-1;0;;no
35172;50;technician;divorciado;secundaria/superiores;no;8;no;no;movil;171;2-feb-2021;2;5;1;otro;no
35173;42;blue-collar;casado;priamaria;no;205;si;no;movil;582;17-apr-2021;1;-1;0;;no
35174;32;management;soltero;universitarios;no;3283;no;no;movil;623;12-aug-2021;2;191;2;exito;si
35175;24;admin.;casado;secundaria/superiores;no;230;si;no;movil;73;15-may-2021;1;-1;0;;no
35176;27;technician;soltero;universitarios;no;931;si;no;movil;1078;4-feb-2021;1;-1;0;;si
35177;46;technician;casado;secundaria/superiores;no;218;no;no;movil;41;10-jul-2021;1;-1;0;;no
